step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
93,TRANSFER,175313.96,C1863782967,175313.96,0.0,C1170590191,0.0,0.0,1,0
19,CASH_OUT,157762.41,C1419958026,16726.0,0.0,C366350912,1724052.6,1881815.01,0,0
20,PAYMENT,2190.24,C1182873600,30344.0,28153.76,M147972293,0.0,0.0,0,0
16,CASH_IN,128407.61,C168385088,6440241.82,6568649.43,C320106510,1397078.82,1268671.2,0,0
15,CASH_IN,206275.07,C926454015,11667.0,217942.07,C817405398,1187916.23,1048428.99,0,0
24,PAYMENT,4609.96,C1148930788,0.0,0.0,M1422785616,0.0,0.0,0,0
40,CASH_OUT,157025.13,C2019267633,0.0,0.0,C1787114296,1324867.46,1481892.6,0,0
47,PAYMENT,4171.78,C107456374,0.0,0.0,M1036992751,0.0,0.0,0,0
17,PAYMENT,20728.17,C34077161,11512.0,0.0,M1643512217,0.0,0.0,0,0
13,CASH_OUT,61601.62,C464222854,36087.0,0.0,C738590621,7908421.92,7970023.54,0,0
48,CASH_OUT,225475.6,C362466283,0.0,0.0,C1326591083,4794840.7,5020316.3,0,0
23,CASH_IN,153124.61,C931924702,8157512.57,8310637.18,C532302454,510233.43,357108.82,0,0
36,PAYMENT,14118.45,C1519475053,49663.0,35544.55,M1686855332,0.0,0.0,0,0
9,PAYMENT,20463.44,C667313696,0.0,0.0,M463309475,0.0,0.0,0,0
94,CASH_OUT,32142.99,C1051378505,20167.0,0.0,C557546990,0.0,32142.99,0,0
10,CASH_IN,76565.7,C197478495,5969494.13,6046059.83,C2059369168,5161.61,0.0,0,0
10,PAYMENT,140.99,C1805715070,398708.32,398567.33,M1085970622,0.0,0.0,0,0
9,CASH_OUT,127396.85,C281198597,30561.0,0.0,C773765215,33933.48,78973.8,0,0
19,DEBIT,478.96,C340652926,74623.0,74144.04,C1516971929,209379.08,209858.03,0,0
13,CASH_OUT,93188.21,C1531259488,18686.73,0.0,C1566822625,4295797.7,4356113.25,0,0
14,CASH_OUT,200281.02,C1869003677,91.0,0.0,C935168091,825044.17,1746814.19,0,0
38,CASH_OUT,36845.58,C560744400,35264.23,0.0,C1062254208,4452161.31,4489006.89,0,0
18,CASH_IN,221603.03,C1615637108,1320.0,222923.03,C965679429,913763.41,692160.38,0,0
11,CASH_OUT,268518.71,C1119515897,453625.69,185106.99,C166943152,0.0,268518.71,0,0
43,TRANSFER,2175211.64,C1744758933,948346.67,0.0,C729597244,448981.89,2624193.53,0,0
16,PAYMENT,16011.29,C1458695839,39829.0,23817.71,M494704936,0.0,0.0,0,0
14,PAYMENT,13194.14,C1889504801,50357.0,37162.86,M101254833,0.0,0.0,0,0
94,PAYMENT,9126.66,C1744045023,22276.03,13149.37,M2093034562,0.0,0.0,0,0
39,CASH_OUT,166895.17,C407961943,0.0,0.0,C813433999,4161839.66,4328734.83,0,0
17,CASH_OUT,14056.65,C367634709,11021.0,0.0,C2012464463,237645.38,110225.2,0,0
37,CASH_OUT,184604.2,C119744320,0.0,0.0,C1994666881,423688.33,608292.53,0,0
9,PAYMENT,6073.21,C1703065019,132062.28,125989.07,M694706773,0.0,0.0,0,0
38,TRANSFER,337550.4,C312274291,7703.0,0.0,C1339011178,229429.75,518383.31,0,0
39,PAYMENT,8196.58,C420150330,0.0,0.0,M1043643941,0.0,0.0,0,0
35,CASH_OUT,99837.77,C1480153794,182659.19,82821.41,C1035781577,394165.91,494003.68,0,0
10,PAYMENT,14539.78,C429799462,122362.54,107822.76,M1906335608,0.0,0.0,0,0
37,CASH_OUT,151020.09,C308391781,0.0,0.0,C271065707,394292.61,545312.69,0,0
36,CASH_OUT,371184.09,C1068887064,0.0,0.0,C293514314,1794373.18,2165557.27,0,0
13,CASH_OUT,321942.15,C96618438,0.0,0.0,C2146366450,2426995.24,2748937.39,0,0
15,CASH_OUT,52450.16,C899108751,0.0,0.0,C125722707,2525455.44,2577905.61,0,0
46,PAYMENT,9844.78,C709570565,0.0,0.0,M99185689,0.0,0.0,0,0
40,TRANSFER,200264.49,C1827518517,0.0,0.0,C1143399820,5430858.53,5631123.02,0,0
37,PAYMENT,18197.55,C38601862,268413.63,250216.08,M1143623891,0.0,0.0,0,0
12,CASH_IN,292537.08,C1325840402,10200000.0,10500000.0,C296562338,394434.55,101897.47,0,0
15,CASH_OUT,158652.59,C1305790428,10373.0,0.0,C341481023,30379.62,254419.04,0,0
11,CASH_OUT,444492.98,C1001007846,0.0,0.0,C2133384710,996377.33,1440870.31,0,0
14,CASH_OUT,434418.65,C1853147994,9516.0,0.0,C302870502,8558803.2,9725341.77,0,0
43,PAYMENT,21619.79,C440289498,0.0,0.0,M1056311558,0.0,0.0,0,0
34,CASH_OUT,3798.65,C1236510157,0.0,0.0,C788261302,1259622.93,1263421.58,0,0
16,CASH_IN,219613.74,C472725508,10900000.0,11100000.0,C142383989,1962862.77,1743249.03,0,0
21,PAYMENT,4326.54,C2070253236,26484.0,22157.46,M1235993808,0.0,0.0,0,0
45,PAYMENT,13677.8,C1328744722,1490.0,0.0,M1350384179,0.0,0.0,0,0
37,CASH_IN,179367.62,C1279966651,161517.0,340884.62,C1680880967,33890.06,0.0,0,0
44,CASH_IN,250423.88,C1553024128,1657174.86,1907598.73,C1036321593,2969434.96,2719011.08,0,0
12,CASH_OUT,282535.3,C2057572481,0.0,0.0,C1225152713,1553659.91,1875794.67,0,0
23,PAYMENT,8404.06,C1271307731,88714.0,80309.94,M1206840207,0.0,0.0,0,0
44,PAYMENT,1835.06,C2024422576,0.0,0.0,M367525397,0.0,0.0,0,0
8,PAYMENT,7929.49,C1433986500,21693.0,13763.51,M1529790437,0.0,0.0,0,0
11,CASH_OUT,209307.4,C1026170016,22031.0,0.0,C1979722084,162227.68,501988.75,0,0
12,CASH_OUT,141890.53,C38210629,25694.0,0.0,C1014972653,0.0,0.0,0,0
37,CASH_IN,324232.67,C1599951765,0.0,324232.67,C1927581788,1104988.95,780756.27,0,0
38,CASH_IN,426020.49,C1508923578,21702.0,447722.49,C659398410,0.0,0.0,0,0
17,CASH_IN,70084.39,C1616702510,3247162.71,3317247.1,C1132464109,1177767.22,1229416.84,0,0
12,CASH_IN,195495.4,C165699118,2924604.97,3120100.37,C8221127,214582.0,0.0,0,0
13,PAYMENT,7901.58,C1780566642,35363.0,27461.42,M492148733,0.0,0.0,0,0
44,CASH_OUT,64761.63,C1046093136,376778.23,312016.6,C1742555092,166267.24,231028.87,0,0
36,CASH_IN,231397.51,C309995640,11900000.0,12100000.0,C1464046572,498446.64,267049.13,0,0
21,PAYMENT,15128.45,C1317539577,31227.0,16098.55,M1219810903,0.0,0.0,0,0
35,PAYMENT,19783.18,C25806625,434472.83,414689.65,M1179580019,0.0,0.0,0,0
44,PAYMENT,2949.36,C470049698,171098.0,168148.64,M470212725,0.0,0.0,0,0
38,PAYMENT,11509.88,C286896633,50273.0,38763.12,M1027576898,0.0,0.0,0,0
11,CASH_IN,86109.68,C2008597551,5801582.02,5887691.7,C509158768,897162.04,811052.36,0,0
43,PAYMENT,15418.19,C1082169945,0.0,0.0,M1639726501,0.0,0.0,0,0
10,CASH_OUT,315950.67,C554478030,0.0,0.0,C700689755,3841864.52,4422385.13,0,0
19,CASH_OUT,141568.56,C575997660,11565.0,0.0,C275770371,628246.96,865873.77,0,0
46,CASH_OUT,101127.33,C69704194,328291.0,227163.67,C1454942894,0.0,101127.33,0,0
14,CASH_OUT,40197.8,C2081836272,0.0,0.0,C883652188,77645.0,117842.8,0,0
10,TRANSFER,298782.76,C2146639875,253770.51,0.0,C868288978,524442.08,846757.58,0,0
15,PAYMENT,3162.56,C1520121740,0.0,0.0,M1392971307,0.0,0.0,0,0
14,CASH_OUT,20761.47,C1705800484,41256.0,20494.53,C435402855,2924266.44,3124912.48,0,0
42,PAYMENT,6315.13,C391129852,368779.0,362463.87,M249046330,0.0,0.0,0,0
12,CASH_IN,160117.99,C1688515144,10893.0,171010.99,C772873662,908607.45,748489.46,0,0
43,CASH_OUT,57401.01,C1370879352,61150.0,3748.99,C1797339263,449191.34,506592.35,0,0
22,PAYMENT,3151.18,C1590729643,30416.0,27264.82,M1675080616,0.0,0.0,0,0
19,CASH_OUT,45016.11,C386481531,15806.0,0.0,C1838017857,135195.89,180212.0,0,0
21,TRANSFER,388643.49,C1302697602,200822.0,0.0,C824648023,0.0,388643.49,0,0
21,CASH_OUT,126537.69,C1831190698,45233.37,0.0,C1455214115,13700000.0,13800000.0,0,0
43,CASH_OUT,12845.03,C2047627409,0.0,0.0,C1487344773,193881.24,206726.27,0,0
32,CASH_OUT,1164448.96,C1925676917,1164448.96,0.0,C2040690699,1080246.34,2244695.29,1,0
9,CASH_IN,113579.92,C1194568163,13935.0,127514.92,C208427878,1838872.67,2120103.35,0,0
36,CASH_OUT,95530.13,C1825272731,0.0,0.0,C1955357704,223629.78,319159.92,0,0
46,CASH_OUT,362766.68,C1105022454,0.0,0.0,C24955689,1652046.51,2014813.18,0,0
18,PAYMENT,5405.54,C1776442824,144.0,0.0,M1925996922,0.0,0.0,0,0
37,CASH_OUT,84481.67,C1888124172,41860.0,0.0,C569320209,2022905.93,2107387.6,0,0
34,CASH_OUT,200727.29,C873312740,0.0,0.0,C957174833,851503.22,1053679.31,0,0
14,CASH_OUT,105354.45,C291398766,414504.0,309149.55,C2069625872,222518.78,327873.23,0,0
14,CASH_OUT,55783.29,C1437150999,0.0,0.0,C1194066750,6821674.21,7013843.78,0,0
16,PAYMENT,2356.85,C1176002804,183557.86,181201.01,M526518788,0.0,0.0,0,0
45,PAYMENT,3965.78,C369913106,120189.0,116223.22,M1306668478,0.0,0.0,0,0
23,CASH_IN,46463.79,C664975934,198938.0,245401.79,C626770650,1612516.31,1566052.52,0,0
20,CASH_OUT,194016.45,C391431700,0.0,0.0,C232169897,31100000.0,31300000.0,0,0
20,CASH_IN,141766.52,C839952830,305654.0,447420.52,C1244763299,84985.0,0.0,0,0
10,PAYMENT,35804.69,C950114310,0.0,0.0,M1937584299,0.0,0.0,0,0
94,CASH_IN,94197.04,C1944875629,8900010.77,8994207.8,C1511142965,881169.44,786972.4,0,0
43,CASH_IN,176889.89,C1775502310,13900000.0,14100000.0,C1423406270,413219.86,236329.97,0,0
38,TRANSFER,329736.42,C1189149118,0.0,0.0,C1472555944,649168.09,1139272.76,0,0
7,TRANSFER,114384.61,C815490920,0.0,0.0,C313142474,166570.0,280954.61,0,0
36,CASH_OUT,27889.31,C1059651461,0.0,0.0,C678200773,322923.78,350813.08,0,0
14,CASH_IN,93940.2,C906921632,8273480.14,8367420.34,C1125857239,549748.34,0.0,0,0
40,TRANSFER,172435.69,C823202387,0.0,0.0,C1216265073,2051582.58,2224018.27,0,0
18,PAYMENT,10287.15,C1671695463,864671.08,854383.93,M698730073,0.0,0.0,0,0
12,CASH_OUT,191398.2,C405204550,0.0,0.0,C1418486629,272430.95,463829.15,0,0
43,PAYMENT,17407.58,C2084409912,0.0,0.0,M1036235269,0.0,0.0,0,0
38,CASH_OUT,284637.75,C237241475,0.0,0.0,C1382049094,891867.63,1176505.38,0,0
9,CASH_OUT,15437.36,C1441260098,21913.0,6475.64,C1934837365,5313496.83,6378544.42,0,0
10,CASH_IN,166580.99,C570014667,5845395.06,6011976.05,C1475395523,376055.11,181719.86,0,0
34,CASH_OUT,59951.85,C1708967474,0.0,0.0,C966592530,229486.76,289438.61,0,0
43,PAYMENT,6912.44,C339710823,23660.76,16748.32,M213676790,0.0,0.0,0,0
14,CASH_OUT,317351.02,C1091365211,0.0,0.0,C402519007,1226998.0,1544349.03,0,0
19,CASH_IN,130410.84,C1659507900,22000000.0,22100000.0,C317562851,1103902.08,1173338.61,0,0
46,PAYMENT,7870.76,C754343211,0.0,0.0,M2124107105,0.0,0.0,0,0
16,PAYMENT,26408.29,C1591934181,8168.0,0.0,M1831998545,0.0,0.0,0,0
39,CASH_IN,19948.07,C301835046,107.0,20055.07,C1675272364,2091175.86,2071227.8,0,0
43,CASH_OUT,58149.61,C1123130965,0.0,0.0,C60116524,264974.07,323123.69,0,0
21,CASH_IN,139874.97,C1238069246,9591175.92,9731050.89,C1599108786,1044835.69,904960.72,0,0
18,PAYMENT,1294.59,C1783429616,0.0,0.0,M1186048693,0.0,0.0,0,0
16,PAYMENT,4668.7,C1439569751,442.0,0.0,M930056681,0.0,0.0,0,0
42,PAYMENT,17215.21,C1707777800,187879.04,170663.84,M1239109300,0.0,0.0,0,0
18,CASH_OUT,17457.02,C52386940,11154.0,0.0,C2125633900,219016.3,250308.53,0,0
14,CASH_OUT,2173.81,C1895809581,168477.75,166303.94,C1953575626,79834.51,292891.22,0,0
40,CASH_OUT,67290.64,C1982459516,0.0,0.0,C899838147,89258.19,0.0,0,0
15,CASH_IN,70040.49,C1444333683,42126.0,112166.49,C282878922,76838.89,0.0,0,0
11,CASH_OUT,29568.75,C411791066,0.0,0.0,C959160265,32947.0,62515.75,0,0
48,CASH_IN,138447.24,C1169291562,6285291.96,6423739.21,C1115327202,307033.91,168586.67,0,0
19,CASH_OUT,89264.12,C661476503,0.0,0.0,C1358195048,895403.26,984667.37,0,0
20,PAYMENT,8296.03,C849015585,595037.0,586740.97,M1855965352,0.0,0.0,0,0
42,CASH_OUT,202103.6,C164008457,0.0,0.0,C1025956750,802123.46,1342904.02,0,0
44,PAYMENT,21882.37,C2070437859,430.0,0.0,M1911474667,0.0,0.0,0,0
33,CASH_IN,135771.44,C737574190,41513.0,177284.44,C112182836,774667.01,638895.56,0,0
33,CASH_OUT,62718.48,C1573727625,0.0,0.0,C1934020531,660105.6,722824.08,0,0
10,PAYMENT,2446.06,C1108352246,341418.04,338971.98,M1860564930,0.0,0.0,0,0
40,PAYMENT,12529.01,C545897915,147.0,0.0,M1714821716,0.0,0.0,0,0
15,CASH_OUT,116376.05,C1636733346,0.0,0.0,C41410956,297799.02,414175.07,0,0
7,CASH_IN,39922.66,C1981924343,310760.33,350682.99,C1027296777,62731.0,22808.34,0,0
33,CASH_OUT,229486.17,C784222028,0.0,0.0,C1028033601,1427012.94,1656499.11,0,0
18,CASH_OUT,147517.43,C986996967,747.0,0.0,C1370961705,0.0,147517.43,0,0
10,PAYMENT,15195.17,C2124248900,0.0,0.0,M1306176689,0.0,0.0,0,0
35,PAYMENT,5829.68,C2079092969,72888.0,67058.32,M1291307631,0.0,0.0,0,0
13,TRANSFER,52365.37,C1246086429,0.0,0.0,C1525491680,1128549.75,1048285.19,0,0
14,CASH_OUT,27219.33,C1437961288,0.0,0.0,C1392176625,389800.33,299956.12,0,0
36,CASH_OUT,214960.54,C1279774126,22121.0,0.0,C46229814,12200000.0,13200000.0,0,0
20,CASH_OUT,141477.47,C2108523573,595.0,0.0,C967218202,3282920.06,3424397.52,0,0
23,PAYMENT,23474.05,C1627353941,65606.0,42131.95,M1716654188,0.0,0.0,0,0
22,PAYMENT,4717.37,C1669271604,0.0,0.0,M381315049,0.0,0.0,0,0
43,PAYMENT,17372.86,C1978332245,0.0,0.0,M2039214391,0.0,0.0,0,0
41,CASH_OUT,27004.47,C730532169,0.0,0.0,C2076888089,2951961.23,2978965.7,0,0
12,TRANSFER,194835.76,C1100196742,11597.0,0.0,C1499489682,0.0,4057191.21,0,0
15,PAYMENT,3706.39,C111301687,8034.02,4327.63,M370227013,0.0,0.0,0,0
41,TRANSFER,560537.77,C1346348884,153229.23,0.0,C180998134,956001.8,1516539.56,0,0
41,CASH_IN,40685.03,C1006186374,19900000.0,20000000.0,C1000630508,1615018.2,1574333.17,0,0
12,CASH_OUT,444962.04,C1186325853,0.0,0.0,C691586697,2366716.83,2840079.04,0,0
16,PAYMENT,39245.56,C137645219,0.0,0.0,M1313472816,0.0,0.0,0,0
13,CASH_OUT,252728.45,C1640676535,0.0,0.0,C2029885969,2530196.52,2782924.97,0,0
34,CASH_OUT,175942.91,C1981515823,0.0,0.0,C176755471,210470.12,386413.03,0,0
11,CASH_OUT,289295.31,C1330440778,0.0,0.0,C48457464,343304.91,725073.91,0,0
10,CASH_OUT,156105.94,C1241917649,0.0,0.0,C60216880,1994160.16,2316060.04,0,0
41,CASH_IN,52455.67,C1284831577,50433.0,102888.67,C1971078307,182670.05,130214.38,0,0
41,CASH_OUT,140703.68,C2000587944,120588.0,0.0,C1716985312,134516.13,275219.81,0,0
36,CASH_OUT,109112.81,C1915051822,0.0,0.0,C1887096137,359439.93,641853.63,0,0
36,CASH_IN,279694.73,C986865956,5132390.55,5412085.29,C1198441233,2444450.0,2452201.96,0,0
10,PAYMENT,9134.74,C41522387,551.0,0.0,M54421611,0.0,0.0,0,0
37,TRANSFER,1106304.24,C834001846,29590.0,0.0,C1188696583,642246.16,1748550.4,0,0
17,CASH_IN,2306.51,C1240885181,10141.0,12447.51,C16948473,39086.49,36779.97,0,0
39,CASH_IN,132396.76,C1880425255,4113050.59,4245447.35,C1117035335,9637452.75,9505055.99,0,0
18,TRANSFER,333723.34,C1666469122,602953.21,269229.86,C276929686,4810.69,176499.2,0,0
14,PAYMENT,3613.81,C510946366,0.0,0.0,M805876601,0.0,0.0,0,0
46,CASH_OUT,78339.51,C2008521194,0.0,0.0,C902680619,258306.97,336646.48,0,0
43,CASH_OUT,34721.32,C104945273,73005.61,38284.29,C1716010479,211445.09,246166.42,0,0
20,PAYMENT,21455.52,C787928290,0.0,0.0,M1325416483,0.0,0.0,0,0
21,CASH_OUT,27590.99,C1605875537,14631.0,0.0,C1368114983,4946635.61,4974226.6,0,0
43,PAYMENT,12909.97,C1192109886,0.0,0.0,M763917240,0.0,0.0,0,0
42,CASH_IN,84644.86,C1700932003,11583.0,96227.86,C275212825,88204.59,3559.73,0,0
13,TRANSFER,890963.85,C1656552864,258055.0,0.0,C1521873113,2498638.51,3246641.79,0,0
14,CASH_OUT,179237.49,C1334066494,1794.0,0.0,C638551812,3119385.33,4341502.92,0,0
42,CASH_OUT,241456.62,C1111063402,17467.0,0.0,C1238338718,0.0,241456.62,0,0
38,CASH_OUT,294991.96,C1934343102,0.0,0.0,C977969717,1547765.03,1842756.98,0,0
46,CASH_OUT,192885.25,C484956897,0.0,0.0,C1266317642,671505.02,864390.27,0,0
14,CASH_OUT,156591.75,C2068957100,1638.0,0.0,C1048131367,2186349.35,2342941.1,0,0
42,CASH_OUT,407382.76,C569532549,216256.0,0.0,C1428666514,397510.41,804893.17,0,0
12,CASH_OUT,25246.22,C1226620058,0.0,0.0,C111870948,1224958.34,1250204.56,0,0
43,CASH_OUT,19615.44,C1841679764,0.0,0.0,C1953633826,25846.84,45462.28,0,0
41,PAYMENT,14621.35,C610004477,19910.0,5288.65,M1951301807,0.0,0.0,0,0
9,CASH_OUT,52576.16,C1980594506,67188.91,14612.75,C117177398,97.0,52673.16,0,0
38,CASH_IN,57937.24,C1486375555,21011.0,78948.24,C1149582388,6142.81,0.0,0,0
12,PAYMENT,6893.02,C1479653355,0.0,0.0,M1464136344,0.0,0.0,0,0
18,TRANSFER,46783.41,C1857865620,0.0,0.0,C766563613,243844.27,290627.68,0,0
19,CASH_IN,258577.22,C1417445046,110311.36,368888.58,C1400085107,7817828.17,8910559.76,0,0
41,CASH_OUT,543900.56,C170799795,41960.0,0.0,C137344361,0.0,543900.56,0,0
37,CASH_OUT,99004.22,C1783013501,0.0,0.0,C226005881,474026.42,573030.64,0,0
12,PAYMENT,17.35,C597761401,0.0,0.0,M1326159527,0.0,0.0,0,0
10,CASH_IN,117243.56,C322301513,6393611.09,6510854.65,C67985650,835393.49,1143247.82,0,0
18,PAYMENT,14909.53,C60977544,944.0,0.0,M18641709,0.0,0.0,0,0
11,PAYMENT,2229.76,C1915535075,861237.23,859007.47,M1959240379,0.0,0.0,0,0
9,CASH_OUT,71007.8,C1403429413,0.0,0.0,C552679581,187219.99,250830.57,0,0
40,CASH_IN,348959.66,C607980672,284384.13,633343.79,C82301410,877022.78,528063.12,0,0
10,CASH_OUT,127251.45,C103287855,0.0,0.0,C978481208,335317.68,462569.13,0,0
34,PAYMENT,11184.39,C344212376,104333.0,93148.61,M267075010,0.0,0.0,0,0
38,CASH_IN,62035.88,C615274356,2197171.42,2259207.3,C2010733400,242573.83,180537.95,0,0
44,CASH_OUT,212231.84,C1267406552,0.0,0.0,C41798828,890687.49,1055304.68,0,0
46,DEBIT,1910.64,C1170387701,542.0,0.0,C1547713771,113418.78,115329.42,0,0
16,CASH_IN,43593.91,C283844457,366843.16,410437.07,C1789260561,560723.75,517129.84,0,0
3,PAYMENT,2536.69,C869758554,67111.65,64574.96,M1777163938,0.0,0.0,0,0
2,PAYMENT,1702.16,C1244211620,21548.0,19845.84,M215638041,0.0,0.0,0,0
36,PAYMENT,2587.38,C1238689101,220420.0,217832.62,M2084118065,0.0,0.0,0,0
9,CASH_OUT,235265.19,C1613567592,21614.0,0.0,C855085682,95874.38,436610.38,0,0
16,CASH_OUT,441976.72,C330112622,25691.03,0.0,C933059493,9896109.83,10300000.0,0,0
17,PAYMENT,3947.69,C729123843,452874.0,448926.31,M421897117,0.0,0.0,0,0
38,PAYMENT,4979.76,C1165353670,966.0,0.0,M1522735741,0.0,0.0,0,0
38,CASH_OUT,137646.2,C1641074648,0.0,0.0,C558976656,7810222.51,7947868.72,0,0
20,CASH_OUT,154492.72,C39236146,11385.0,0.0,C1053726450,236856.55,391349.27,0,0
38,PAYMENT,1714.88,C1056870367,198396.0,196681.12,M1086720321,0.0,0.0,0,0
7,CASH_OUT,62068.94,C1270236380,0.0,0.0,C656977363,275033.0,354023.23,0,0
9,CASH_IN,55218.3,C1476896913,7936034.72,7991253.02,C311662903,313287.31,252531.8,0,0
16,PAYMENT,7246.45,C1986384903,0.0,0.0,M1599036481,0.0,0.0,0,0
43,CASH_OUT,145190.54,C1338887570,3938.0,0.0,C182435618,0.0,145190.54,0,0
11,CASH_OUT,159612.1,C165855647,0.0,0.0,C283471991,1446812.9,1718555.78,0,0
44,CASH_OUT,167377.94,C2098810618,82496.0,0.0,C860987423,0.0,167377.94,0,0
38,PAYMENT,10505.57,C1478053550,3410.37,0.0,M237949076,0.0,0.0,0,0
43,CASH_OUT,12875.29,C1204132688,0.0,0.0,C1836126200,617210.22,630085.51,0,0
36,CASH_OUT,160859.6,C354767362,1023.0,0.0,C285826765,0.0,160859.6,0,0
46,PAYMENT,7054.91,C408026399,9822.57,2767.66,M282078786,0.0,0.0,0,0
42,CASH_IN,165093.38,C1272076197,5782795.33,5947888.71,C1821163013,390395.92,225302.54,0,0
38,CASH_IN,366486.85,C944853135,5297780.46,5664267.32,C1789752637,1889357.96,1522871.11,0,0
20,PAYMENT,1739.87,C2125495376,48390.73,46650.86,M340829355,0.0,0.0,0,0
43,PAYMENT,3267.09,C595362334,1168.16,0.0,M1520395828,0.0,0.0,0,0
16,CASH_IN,363074.85,C1948830399,5156737.8,5519812.64,C1395957862,4134661.08,3771586.23,0,0
34,PAYMENT,10833.53,C69228049,0.0,0.0,M1062275434,0.0,0.0,0,0
8,CASH_OUT,233756.17,C1844703147,10952.0,0.0,C1657769946,1633153.83,1521417.19,0,0
38,PAYMENT,4808.46,C1479754562,0.0,0.0,M1665983403,0.0,0.0,0,0
20,CASH_OUT,310509.72,C335736528,57208.0,0.0,C2146000204,290281.37,600791.09,0,0
19,CASH_OUT,36062.49,C339776685,30607.67,0.0,C906676977,499668.86,535731.35,0,0
36,PAYMENT,26628.64,C1570645314,0.0,0.0,M337019817,0.0,0.0,0,0
35,TRANSFER,223470.7,C376221529,0.0,0.0,C407359248,566079.73,789550.43,0,0
43,PAYMENT,18678.74,C1203202619,0.0,0.0,M516759066,0.0,0.0,0,0
17,PAYMENT,27475.65,C1512635561,0.0,0.0,M1099132479,0.0,0.0,0,0
12,CASH_OUT,201960.48,C418790476,0.0,0.0,C620247281,27300000.0,27500000.0,0,0
39,CASH_OUT,117903.05,C286120073,0.0,0.0,C399387707,2273222.01,2391125.06,0,0
19,CASH_IN,232561.54,C1184244619,4386069.28,4618630.81,C1610598562,886735.49,654173.95,0,0
10,CASH_OUT,269157.2,C537091529,475.0,0.0,C1411134174,850880.57,1393997.29,0,0
13,TRANSFER,297825.7,C39939220,0.0,0.0,C2009781248,345550.88,643376.58,0,0
42,CASH_OUT,139513.44,C1383124097,1980.0,0.0,C260445116,871347.12,1234571.93,0,0
16,CASH_IN,54028.58,C1195428851,9093707.21,9147735.79,C1698796534,766770.42,712741.85,0,0
9,PAYMENT,3877.95,C592606959,0.0,0.0,M697638372,0.0,0.0,0,0
8,PAYMENT,26873.94,C2080351768,28024.0,1150.06,M1460660388,0.0,0.0,0,0
16,TRANSFER,563000.71,C1451915946,15524.31,0.0,C602670387,2076636.88,2352495.46,0,0
34,PAYMENT,11631.73,C1887617233,15211.47,3579.75,M718157643,0.0,0.0,0,0
39,CASH_IN,306596.87,C1273086709,46483.0,353079.87,C1137914186,2000.0,0.0,0,0
20,PAYMENT,12213.86,C1806032446,0.0,0.0,M182557005,0.0,0.0,0,0
42,CASH_IN,20342.02,C1230828577,4800219.57,4820561.59,C968931266,56295.86,35953.84,0,0
13,PAYMENT,13699.4,C1204923649,45025.18,31325.78,M432518043,0.0,0.0,0,0
36,CASH_OUT,4244.08,C661143618,13565.84,9321.77,C893528380,256768.41,261012.49,0,0
19,CASH_OUT,122500.4,C1777305638,0.0,0.0,C2129847084,26500000.0,26600000.0,0,0
42,CASH_OUT,220756.49,C594807091,5355.0,0.0,C533511048,1284865.1,1505621.59,0,0
20,PAYMENT,5123.45,C1162375365,851682.59,846559.14,M595411030,0.0,0.0,0,0
33,PAYMENT,15398.11,C1509179799,0.0,0.0,M1792803581,0.0,0.0,0,0
9,CASH_OUT,172375.22,C249218466,15926.0,0.0,C739244159,111504.0,338971.98,0,0
20,PAYMENT,7530.02,C1791212446,125376.0,117845.98,M888695429,0.0,0.0,0,0
17,CASH_IN,264219.1,C1655303975,764166.54,1028385.64,C135254299,497526.2,233307.11,0,0
34,CASH_IN,156863.05,C1871476576,114.0,156977.05,C1182271011,1433451.5,1292212.45,0,0
38,CASH_IN,188732.22,C1988165689,125265.0,313997.22,C764455713,0.0,0.0,0,0
19,PAYMENT,7199.14,C2116207777,31463.0,24263.86,M1859637812,0.0,0.0,0,0
44,PAYMENT,7518.15,C49297538,4581.0,0.0,M188008140,0.0,0.0,0,0
7,CASH_OUT,126928.94,C925408912,0.0,0.0,C169904524,200163.0,252367.25,0,0
47,TRANSFER,1690317.28,C891997268,0.0,0.0,C1463798224,2981324.12,4671641.41,0,0
37,CASH_OUT,51984.6,C687934975,241981.0,189996.4,C1245320780,211111.51,263096.1,0,0
33,CASH_OUT,178231.35,C1947650044,0.0,0.0,C756920761,1496497.62,1674728.97,0,0
42,CASH_OUT,29974.17,C1093386650,0.0,0.0,C1373693818,410728.54,440702.72,0,0
37,TRANSFER,811321.7,C1704248483,23170.0,0.0,C524549758,321240.02,1132561.72,0,0
17,CASH_OUT,220019.29,C1737831451,40327.0,0.0,C1821858299,241410.03,461429.32,0,0
22,CASH_OUT,83742.94,C389327723,50925.0,0.0,C858030615,0.0,83742.94,0,0
11,PAYMENT,30001.92,C210805236,41451.0,11449.08,M1373446553,0.0,0.0,0,0
8,PAYMENT,6280.14,C2132101142,355040.0,348759.86,M770665105,0.0,0.0,0,0
36,PAYMENT,16725.29,C1857165611,0.0,0.0,M1050474198,0.0,0.0,0,0
21,PAYMENT,842.09,C1088884034,213679.0,212836.91,M1256147211,0.0,0.0,0,0
11,CASH_OUT,366625.92,C566557253,208556.18,0.0,C1642244192,3654889.48,3582915.95,0,0
11,CASH_OUT,92308.51,C1668404568,220617.18,128308.67,C2101660307,1949946.01,2042254.52,0,0
